term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
in fact,2,True,17,66,83,True,True,3,1.2143,0.5579,2,1.1379,0.3448,0.5904
in favor,2,True,38,11,49,True,True,3,1.0857,0.3681,1,1.0,0.0,0.551
in fear,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in february,2,True,41,9,50,True,True,6,1.1714,0.8447,1,1.0,0.0,0.64
in federal,2,True,17,12,29,True,True,2,1.1333,0.3399,3,1.3333,0.6667,0.1724
in fighting,2,True,6,3,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in final,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in fiscal,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in florence,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
in florida,2,True,18,6,24,True,True,3,1.2,0.5416,1,1.0,0.0,0.5
in foreign,2,True,9,1,10,True,True,1,1.0,0.0,1,1.0,0.0,0.8
in fort,2,True,2,4,6,True,True,1,1.0,0.0,4,4.0,0.0,0.3333
in france,2,True,22,5,27,True,True,2,1.2222,0.4157,1,1.0,0.0,0.6296
in french,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
in funding,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in future,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in general,2,True,4,11,15,True,True,1,1.0,0.0,1,1.0,0.0,0.4667
in geneva,2,True,17,1,18,True,True,3,1.3077,0.6057,1,1.0,0.0,0.8889
in georgia,2,True,11,7,18,True,True,4,2.2,0.9798,2,1.1667,0.3727,0.2222
in germany,2,True,29,5,34,True,True,2,1.16,0.3666,4,2.5,1.5,0.7059
in getting,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in global,2,True,1,6,7,True,True,1,1.0,0.0,2,1.5,0.5,0.7143
in good,2,True,13,5,18,True,True,2,1.0833,0.2764,1,1.0,0.0,0.4444
in government,2,True,11,1,12,True,True,1,1.0,0.0,1,1.0,0.0,0.8333
in hamburg,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in harare,2,True,8,0,8,True,False,2,1.1429,0.3499,0,0.0,0.0,1.0
in hard,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in havana,2,True,6,2,8,True,True,2,1.5,0.5,2,2.0,0.0,0.5
in helping,2,True,6,2,8,True,True,2,1.2,0.4,1,1.0,0.0,0.5
in high,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in history,2,True,12,12,24,True,True,2,1.0909,0.2875,3,1.3333,0.6667,0.0
in hong,2,True,9,0,9,True,False,4,1.8,1.1662,0,0.0,0.0,1.0
in hospital,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in houston,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
in idlib,2,True,5,1,6,True,True,2,1.6667,0.4714,1,1.0,0.0,0.6667
in illegal,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in india,2,True,12,1,13,True,True,4,2.4,1.3565,1,1.0,0.0,0.8462
in indonesia,2,True,7,0,7,True,False,2,1.4,0.4899,0,0.0,0.0,1.0
in infrastructure,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in international,2,True,17,2,19,True,True,3,1.2143,0.5579,1,1.0,0.0,0.7895
in iran,2,True,28,3,31,True,True,7,1.8667,1.6275,2,1.5,0.5,0.8065
in iraq,2,True,53,13,66,True,True,6,1.6061,1.0714,4,1.8571,0.9897,0.6061
in ireland,2,True,7,0,7,True,False,3,1.4,0.8,0,0.0,0.0,1.0
in islamabad,2,True,6,0,6,True,False,6,6.0,0.0,0,0.0,0.0,1.0
in israel,2,True,13,3,16,True,True,2,1.1818,0.3857,2,1.5,0.5,0.625
in istanbul,2,True,10,2,12,True,True,2,1.25,0.433,2,2.0,0.0,0.6667
in italy,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in jail,2,True,23,6,29,True,True,4,1.15,0.6538,2,1.2,0.4,0.5862
in jakarta,2,True,8,0,8,True,False,5,2.6667,1.6997,0,0.0,0.0,1.0
in january,2,True,75,11,86,True,True,2,1.0563,0.2306,1,1.0,0.0,0.7442
in japan,2,True,22,8,30,True,True,6,1.8333,1.4625,7,4.0,3.0,0.4667
in jerusalem,2,True,10,4,14,True,True,2,1.25,0.433,4,4.0,0.0,0.4286
in joint,2,True,9,1,10,True,True,1,1.0,0.0,1,1.0,0.0,0.8
in july,2,True,79,6,85,True,True,3,1.1286,0.375,1,1.0,0.0,0.8588
in june,2,True,88,15,103,True,True,2,1.0732,0.2604,2,1.0714,0.2575,0.7087
in keeping,2,True,7,1,8,True,True,2,1.1667,0.3727,1,1.0,0.0,0.75
in kiev,2,True,7,0,7,True,False,2,1.1667,0.3727,0,0.0,0.0,1.0
in kuala,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
in large,2,True,5,3,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
in las,2,True,3,4,7,True,True,1,1.0,0.0,2,2.0,0.0,0.1429
in late,2,True,26,4,30,True,True,1,1.0,0.0,1,1.0,0.0,0.7333
in law,2,True,16,14,30,True,True,1,1.0,0.0,2,1.1667,0.3727,0.0667
in lebanon,2,True,27,0,27,True,False,8,2.7,2.0025,0,0.0,0.0,1.0
in legal,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in letter,2,True,31,4,35,True,True,2,1.1071,0.3093,1,1.0,0.0,0.7714
in libya,2,True,10,2,12,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in light,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
in line,2,True,20,6,26,True,True,2,1.0526,0.2233,2,1.2,0.4,0.5385
in london,2,True,24,7,31,True,True,2,1.1429,0.3499,3,1.75,0.8292,0.5484
in los,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in macau,2,True,5,0,5,True,False,4,2.5,1.5,0,0.0,0.0,1.0
in major,2,True,11,0,11,True,False,2,1.1,0.3,0,0.0,0.0,1.0
in making,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in malaysia,2,True,9,0,9,True,False,2,1.5,0.5,0,0.0,0.0,1.0
in manchester,2,True,8,0,8,True,False,2,1.1429,0.3499,0,0.0,0.0,1.0
in manhattan,2,True,7,2,9,True,True,2,1.1667,0.3727,1,1.0,0.0,0.5556
in manila,2,True,12,2,14,True,True,3,1.3333,0.6667,2,2.0,0.0,0.7143
in marawi,2,True,10,0,10,True,False,4,2.0,1.2649,0,0.0,0.0,1.0
in march,2,True,70,6,76,True,True,8,1.25,0.9682,1,1.0,0.0,0.8421
in maryland,2,True,9,1,10,True,True,3,1.2857,0.6999,1,1.0,0.0,0.8
in media,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in meeting,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in memo,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in message,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in mexico,2,True,26,7,33,True,True,6,2.0,1.6172,2,1.4,0.4899,0.5758
in michigan,2,True,6,4,10,True,True,5,3.0,2.0,1,1.0,0.0,0.2
in mid,2,True,11,3,14,True,True,2,1.1,0.3,1,1.0,0.0,0.5714
in military,2,True,9,0,9,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in mind,2,True,2,7,9,True,True,1,1.0,0.0,1,1.0,0.0,0.5556
in modern,2,True,5,5,10,True,True,1,1.0,0.0,1,1.0,0.0,0.0
in moscow,2,True,19,4,23,True,True,2,1.2667,0.4422,1,1.0,0.0,0.6522
in motion,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in muslim,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in myanmar,2,True,48,0,48,True,False,4,1.6552,0.8418,0,0.0,0.0,1.0
in national,2,True,2,5,7,True,True,1,1.0,0.0,2,1.25,0.433,0.4286
in nearby,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in nearly,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in need,2,True,7,4,11,True,True,1,1.0,0.0,1,1.0,0.0,0.2727
in negotiations,2,True,12,2,14,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in neighboring,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in new,2,True,58,31,89,True,True,4,1.1373,0.4859,5,1.3478,0.9141,0.3034
in news,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in niger,2,True,7,0,7,True,False,2,1.4,0.4899,0,0.0,0.0,1.0
in nigeria,2,True,6,0,6,True,False,3,3.0,0.0,0,0.0,0.0,1.0
in north,2,True,25,12,37,True,True,3,1.1364,0.4568,1,1.0,0.0,0.3514
in northern,2,True,51,2,53,True,True,4,1.3421,0.66,2,2.0,0.0,0.9245
in northwest,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in november,2,True,41,14,55,True,True,3,1.1389,0.4185,3,1.1667,0.5528,0.4909
in nuclear,2,True,3,3,6,True,True,3,3.0,0.0,1,1.0,0.0,0.0
in number,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in nyc,2,True,0,7,7,False,True,0,0.0,0.0,4,1.75,1.299,1.0
in october,2,True,46,12,58,True,True,1,1.0,0.0,2,1.2,0.4,0.5862
in office,2,True,52,35,87,True,True,2,1.0833,0.2764,2,1.2069,0.4051,0.1954
in opinion,2,True,6,0,6,True,False,2,1.5,0.5,0,0.0,0.0,1.0
in opposition,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in order,2,True,46,46,92,True,True,2,1.0455,0.2083,5,1.2105,0.6943,0.0
in pakistan,2,True,10,2,12,True,True,6,2.0,2.0,1,1.0,0.0,0.6667
in palm,2,True,4,4,8,True,True,1,1.0,0.0,2,1.3333,0.4714,0.0
in papua,2,True,5,0,5,True,False,2,1.6667,0.4714,0,0.0,0.0,1.0
in paragraph,2,True,7,0,7,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in paris,2,True,26,2,28,True,True,4,1.3684,0.7406,2,2.0,0.0,0.8571
in parliament,2,True,34,0,34,True,False,2,1.1724,0.3777,0,0.0,0.0,1.0
in particular,2,True,12,8,20,True,True,2,1.0909,0.2875,2,1.1429,0.3499,0.2
in parts,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in peace,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
in person,2,True,7,6,13,True,True,1,1.0,0.0,2,1.5,0.5,0.0769
in peru,2,True,8,0,8,True,False,5,2.6667,1.6997,0,0.0,0.0,1.0
in philadelphia,2,True,2,6,8,True,True,1,1.0,0.0,3,1.5,0.866,0.5
in phone,2,True,10,2,12,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in place,2,True,47,20,67,True,True,2,1.0682,0.2521,4,1.1765,0.7059,0.403
in poland,2,True,9,0,9,True,False,2,1.2857,0.4518,0,0.0,0.0,1.0
in police,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
in policy,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in political,2,True,9,1,10,True,True,1,1.0,0.0,1,1.0,0.0,0.8
in politics,2,True,9,4,13,True,True,2,1.125,0.3307,1,1.0,0.0,0.3846
in poor,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in position,2,True,7,3,10,True,True,1,1.0,0.0,1,1.0,0.0,0.4
in post,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in power,2,True,38,6,44,True,True,3,1.1875,0.4635,1,1.0,0.0,0.7273
in practice,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in president,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in presidential,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in previous,2,True,12,2,14,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in prison,2,True,27,11,38,True,True,2,1.08,0.2713,2,1.2222,0.4157,0.4211
in private,2,True,5,4,9,True,True,1,1.0,0.0,1,1.0,0.0,0.1111
in protest,2,True,11,4,15,True,True,2,1.1,0.3,1,1.0,0.0,0.4667
in public,2,True,22,8,30,True,True,2,1.1,0.3,2,1.1429,0.3499,0.4667
in puerto,2,True,6,4,10,True,True,1,1.0,0.0,3,2.0,1.0,0.2
in pyongyang,2,True,4,1,5,True,True,2,1.3333,0.4714,1,1.0,0.0,0.6
in question,2,True,5,3,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
in rakhine,2,True,22,0,22,True,False,3,1.6923,0.6057,0,0.0,0.0,1.0
in raqqa,2,True,2,4,6,True,True,2,2.0,0.0,2,1.3333,0.4714,0.3333
in rare,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in real,2,True,7,1,8,True,True,2,1.1667,0.3727,1,1.0,0.0,0.75
in reality,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in recent,2,True,117,19,136,True,True,3,1.125,0.3845,2,1.1176,0.3222,0.7206
in red,2,True,2,6,8,True,True,1,1.0,0.0,4,2.0,1.4142,0.5
in reference,2,True,3,6,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in referendum,2,True,9,0,9,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in refugee,2,True,4,1,5,True,True,2,2.0,0.0,1,1.0,0.0,0.6
in regional,2,True,12,0,12,True,False,2,1.2,0.4,0,0.0,0.0,1.0
in relation,2,True,9,1,10,True,True,2,1.125,0.3307,1,1.0,0.0,0.8
in relations,2,True,9,0,9,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in report,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
in resolving,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in response,2,True,65,27,92,True,True,2,1.0156,0.124,3,1.2273,0.5163,0.413
in retaliation,2,True,9,5,14,True,True,1,1.0,0.0,1,1.0,0.0,0.2857
in return,2,True,21,5,26,True,True,2,1.05,0.2179,1,1.0,0.0,0.6154
in riyadh,2,True,16,1,17,True,True,3,1.6,0.8,1,1.0,0.0,0.8824
in rome,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in room,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
in row,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
in russia,2,True,30,9,39,True,True,2,1.25,0.433,1,1.0,0.0,0.5385
in russian,2,True,3,3,6,True,True,1,1.0,0.0,2,1.5,0.5,0.0
in sabratha,2,True,6,0,6,True,False,5,3.0,2.0,0,0.0,0.0,1.0
in san,2,True,16,5,21,True,True,2,1.2308,0.4213,1,1.0,0.0,0.5238
in saudi,2,True,23,1,24,True,True,4,1.6429,0.9715,1,1.0,0.0,0.9167
in school,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
in search,2,True,5,3,8,True,True,2,1.25,0.433,1,1.0,0.0,0.25
in seattle,2,True,5,1,6,True,True,2,1.25,0.433,1,1.0,0.0,0.6667
in second,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in self,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
in seoul,2,True,12,0,12,True,False,2,1.3333,0.4714,0,0.0,0.0,1.0
in separate,2,True,25,1,26,True,True,1,1.0,0.0,1,1.0,0.0,0.9231
in september,2,True,62,10,72,True,True,2,1.0877,0.2829,1,1.0,0.0,0.7222
in series,2,True,8,3,11,True,True,1,1.0,0.0,1,1.0,0.0,0.4545
in short,2,True,6,14,20,True,True,1,1.0,0.0,3,1.2727,0.6166,0.4
in sicily,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
in sign,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in similar,2,True,6,2,8,True,True,2,1.2,0.4,1,1.0,0.0,0.5
in singapore,2,True,9,0,9,True,False,2,1.125,0.3307,0,0.0,0.0,1.0
in situation,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
in social,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in somalia,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
in south,2,True,32,1,33,True,True,3,1.28,0.6013,1,1.0,0.0,0.9394
in southeast,2,True,12,0,12,True,False,2,1.2,0.4,0,0.0,0.0,1.0
in southern,2,True,25,5,30,True,True,3,1.1905,0.4994,2,1.25,0.433,0.6667
in spain,2,True,10,0,10,True,False,4,2.0,1.2649,0,0.0,0.0,1.0
in speech,2,True,30,1,31,True,True,2,1.0345,0.1825,1,1.0,0.0,0.9355
in spending,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
in spite,2,True,2,4,6,True,True,1,1.0,0.0,3,2.0,1.0,0.3333
in st,2,True,5,3,8,True,True,2,1.6667,0.4714,1,1.0,0.0,0.25
in state,2,True,15,4,19,True,True,3,1.25,0.5951,2,1.3333,0.4714,0.5789
in statement,2,True,302,19,321,True,True,5,1.1984,0.5273,2,1.1176,0.3222,0.8816
in states,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
in strasbourg,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
in sunday,2,True,8,2,10,True,True,3,1.3333,0.7454,2,2.0,0.0,0.6
in support,2,True,14,9,23,True,True,1,1.0,0.0,3,1.8,0.9798,0.2174
in supporting,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in sweden,2,True,0,8,8,False,True,0,0.0,0.0,5,2.6667,1.6997,1.0
in switzerland,2,True,4,1,5,True,True,2,1.3333,0.4714,1,1.0,0.0,0.6
in sydney,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in syria,2,True,103,74,177,True,True,7,1.5846,0.9264,34,4.1111,7.4751,0.1638
in talks,2,True,20,1,21,True,True,2,1.1111,0.3143,1,1.0,0.0,0.9048
in tatters,2,True,1,5,6,True,True,1,1.0,0.0,5,5.0,0.0,0.6667
in tax,2,True,6,2,8,True,True,2,1.5,0.5,1,1.0,0.0,0.5
in tehran,2,True,5,1,6,True,True,2,1.25,0.433,1,1.0,0.0,0.6667
in telephone,2,True,9,0,9,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in televised,2,True,11,1,12,True,True,2,1.1,0.3,1,1.0,0.0,0.8333
in television,2,True,9,1,10,True,True,1,1.0,0.0,1,1.0,0.0,0.8
in terms,2,True,12,10,22,True,True,1,1.0,0.0,2,1.1111,0.3143,0.0909
in texas,2,True,12,16,28,True,True,2,1.2,0.4,3,1.6,0.6633,0.1429
in time,2,True,9,8,17,True,True,1,1.0,0.0,1,1.0,0.0,0.0588
in times,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
in today,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
in tokyo,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in trade,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
in tripoli,2,True,9,0,9,True,False,2,1.2857,0.4518,0,0.0,0.0,1.0
in trouble,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
in trump,2,True,22,25,47,True,True,2,1.1,0.3,2,1.25,0.433,0.0638
in trying,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in tuesday,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
in turkey,2,True,27,7,34,True,True,4,1.6875,0.9164,3,1.75,0.8292,0.5882
in turn,2,True,9,8,17,True,True,1,1.0,0.0,1,1.0,0.0,0.0588
in tweet,2,True,15,2,17,True,True,1,1.0,0.0,1,1.0,0.0,0.7647
in twitter,2,True,12,0,12,True,False,2,1.0909,0.2875,0,0.0,0.0,1.0
in ukraine,2,True,14,0,14,True,False,2,1.0769,0.2665,0,0.0,0.0,1.0
in uniform,2,True,5,2,7,True,True,2,1.25,0.433,1,1.0,0.0,0.4286
in venezuela,2,True,13,0,13,True,False,3,1.625,0.696,0,0.0,0.0,1.0
in video,2,True,16,7,23,True,True,1,1.0,0.0,1,1.0,0.0,0.3913
in vietnam,2,True,16,3,19,True,True,3,1.2308,0.5756,2,1.5,0.5,0.6842
in violation,2,True,12,7,19,True,True,1,1.0,0.0,1,1.0,0.0,0.2632
in violence,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in virginia,2,True,9,3,12,True,True,1,1.0,0.0,1,1.0,0.0,0.5
in war,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
in washington,2,True,89,36,125,True,True,3,1.0988,0.3372,4,1.2414,0.6775,0.424
in way,2,True,16,8,24,True,True,2,1.0667,0.2494,2,1.1429,0.3499,0.3333
in west,2,True,5,2,7,True,True,1,1.0,0.0,2,2.0,0.0,0.4286
in western,2,True,15,4,19,True,True,2,1.1538,0.3608,2,1.3333,0.4714,0.5789
in white,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
in wisconsin,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
in working,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
in world,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
in written,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
in years,2,True,15,4,19,True,True,1,1.0,0.0,1,1.0,0.0,0.5789
in yemen,2,True,35,12,47,True,True,4,1.5217,0.7729,8,3.0,2.9155,0.4894
in zimbabwe,2,True,10,0,10,True,False,5,2.5,1.6583,0,0.0,0.0,1.0
inability to,2,True,1,9,10,True,True,1,1.0,0.0,3,1.2857,0.6999,0.8
inada said,2,True,5,0,5,True,False,3,2.5,0.5,0,0.0,0.0,1.0
inauguration but,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
inauguration day,2,True,2,5,7,True,True,1,1.0,0.0,2,1.25,0.433,0.4286
inauguration in,2,True,4,4,8,True,True,2,1.3333,0.4714,1,1.0,0.0,0.0
inc and,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
inc have,2,True,5,0,5,True,False,2,1.6667,0.4714,0,0.0,0.0,1.0
inc said,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
incapable of,2,True,0,8,8,False,True,0,0.0,0.0,2,1.1429,0.3499,1.0
incident in,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
incident that,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
incident was,2,True,4,5,9,True,True,1,1.0,0.0,1,1.0,0.0,0.1111
incidents in,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
include the,2,True,7,5,12,True,True,1,1.0,0.0,1,1.0,0.0,0.1667
included in,2,True,13,6,19,True,True,1,1.0,0.0,1,1.0,0.0,0.3684
included the,2,True,9,8,17,True,True,1,1.0,0.0,1,1.0,0.0,0.0588
includes the,2,True,12,2,14,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
including an,2,True,9,0,9,True,False,2,1.125,0.3307,0,0.0,0.0,1.0
including by,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
including for,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
including former,2,True,6,3,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
including his,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
including in,2,True,8,3,11,True,True,1,1.0,0.0,1,1.0,0.0,0.4545
including its,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
including one,2,True,10,2,12,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
including some,2,True,8,2,10,True,True,1,1.0,0.0,1,1.0,0.0,0.6
including that,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
including the,2,True,62,16,78,True,True,2,1.069,0.2534,2,1.0667,0.2494,0.5897
including those,2,True,8,4,12,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
including three,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
inclusion of,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
income americans,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
income and,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
income from,2,True,6,0,6,True,False,3,1.5,0.866,0,0.0,0.0,1.0
income people,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
income tax,2,True,16,1,17,True,True,2,1.3333,0.4714,1,1.0,0.0,0.8824
incoming administration,2,True,5,1,6,True,True,2,1.25,0.433,1,1.0,0.0,0.6667
inconsistent with,2,True,3,2,5,True,True,1,1.0,0.0,2,2.0,0.0,0.2
increase in,2,True,22,7,29,True,True,2,1.2222,0.4157,3,1.75,0.8292,0.5172
increase of,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
increase the,2,True,14,6,20,True,True,1,1.0,0.0,1,1.0,0.0,0.4
increased the,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
increases in,2,True,8,1,9,True,True,2,1.1429,0.3499,1,1.0,0.0,0.7778
independence but,2,True,8,0,8,True,False,2,1.1429,0.3499,0,0.0,0.0,1.0
independence day,2,True,5,2,7,True,True,1,1.0,0.0,2,2.0,0.0,0.4286
independence drive,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
independence from,2,True,16,0,16,True,False,1,1.0,0.0,0,0.0,0.0,1.0
independence in,2,True,15,1,16,True,True,1,1.0,0.0,1,1.0,0.0,0.875
independence movement,2,True,7,0,7,True,False,2,1.1667,0.3727,0,0.0,0.0,1.0
independence of,2,True,5,1,6,True,True,3,1.6667,0.9428,1,1.0,0.0,0.6667
independence on,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
independence referendum,2,True,26,0,26,True,False,3,1.1818,0.4896,0,0.0,0.0,1.0
independence the,2,True,10,0,10,True,False,2,1.1111,0.3143,0,0.0,0.0,1.0
independence vote,2,True,9,0,9,True,False,2,1.2857,0.4518,0,0.0,0.0,1.0
independent counsel,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
independent investigation,2,True,4,1,5,True,True,3,2.0,1.0,1,1.0,0.0,0.6
independent of,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
independent state,2,True,10,0,10,True,False,2,1.1111,0.3143,0,0.0,0.0,1.0
independently of,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
india and,2,True,8,1,9,True,True,4,1.6,1.2,1,1.0,0.0,0.7778
indian and,2,True,6,0,6,True,False,3,2.0,0.8165,0,0.0,0.0,1.0
indian ocean,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
indicate that,2,True,3,4,7,True,True,1,1.0,0.0,2,1.3333,0.4714,0.1429
