term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
reported by,2,True,3,7,10,True,True,1,1.0,0.0,1,1.0,0.0,0.4
reported here,2,True,0,7,7,False,True,0,0.0,0.0,2,1.4,0.4899,1.0
reported in,2,True,4,9,13,True,True,1,1.0,0.0,2,1.125,0.3307,0.3846
reported on,2,True,15,10,25,True,True,2,1.1538,0.3608,1,1.0,0.0,0.2
reported that,2,True,9,34,43,True,True,2,1.125,0.3307,7,1.5455,1.4054,0.5814
reported the,2,True,4,7,11,True,True,1,1.0,0.0,1,1.0,0.0,0.2727
reported to,2,True,2,5,7,True,True,1,1.0,0.0,2,1.25,0.433,0.4286
reporters after,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
reporters at,2,True,6,3,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
reporters in,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
reporters on,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reporters the,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
reporting by,2,True,24,1,25,True,True,2,1.1429,0.3499,1,1.0,0.0,0.92
reporting the,2,True,0,6,6,False,True,0,0.0,0.0,2,1.2,0.4,1.0
reports and,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
reports first,2,True,9,0,9,True,False,9,9.0,0.0,0,0.0,0.0,1.0
reports here,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
reports of,2,True,3,11,14,True,True,1,1.0,0.0,2,1.375,0.4841,0.5714
reports on,2,True,2,4,6,True,True,1,1.0,0.0,2,1.3333,0.4714,0.3333
reports that,2,True,4,19,23,True,True,1,1.0,0.0,1,1.0,0.0,0.6522
reports the,2,True,3,8,11,True,True,2,1.5,0.5,1,1.0,0.0,0.4545
represent the,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
representative for,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
representative from,2,True,19,1,20,True,True,9,3.1667,2.9674,1,1.0,0.0,0.9
representative of,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
representatives for,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
representatives intelligence,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
representatives of,2,True,5,1,6,True,True,2,1.25,0.433,1,1.0,0.0,0.6667
representatives speaker,2,True,18,0,18,True,False,1,1.0,0.0,0,0.0,0.0,1.0
represents the,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
reproductive rights,2,True,1,7,8,True,True,1,1.0,0.0,2,1.4,0.4899,0.75
republican administration,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
republican and,2,True,7,3,10,True,True,1,1.0,0.0,1,1.0,0.0,0.4
republican candidate,2,True,18,10,28,True,True,1,1.0,0.0,1,1.0,0.0,0.2857
republican candidates,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
republican chairman,2,True,7,2,9,True,True,1,1.0,0.0,1,1.0,0.0,0.5556
republican congressional,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
republican controlled,2,True,15,3,18,True,True,1,1.0,0.0,2,1.5,0.5,0.6667
republican convention,2,True,5,4,9,True,True,1,1.0,0.0,1,1.0,0.0,0.1111
republican debate,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
republican donald,2,True,21,0,21,True,False,1,1.0,0.0,0,0.0,0.0,1.0
republican donor,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
republican donors,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
republican establishment,2,True,13,7,20,True,True,2,1.1818,0.3857,1,1.0,0.0,0.3
republican field,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
republican foreign,2,True,6,1,7,True,True,2,1.2,0.4,1,1.0,0.0,0.7143
republican former,2,True,7,0,7,True,False,5,2.3333,1.8856,0,0.0,0.0,1.0
republican from,2,True,6,1,7,True,True,2,1.2,0.4,1,1.0,0.0,0.7143
republican front,2,True,6,12,18,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
republican frontrunner,2,True,1,9,10,True,True,1,1.0,0.0,1,1.0,0.0,0.8
republican governor,2,True,9,7,16,True,True,1,1.0,0.0,2,1.1667,0.3727,0.125
republican house,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
republican in,2,True,8,6,14,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
republican lawmakers,2,True,17,0,17,True,False,2,1.0625,0.2421,0,0.0,0.0,1.0
republican leader,2,True,2,4,6,True,True,1,1.0,0.0,3,2.0,1.0,0.3333
republican leaders,2,True,18,3,21,True,True,3,1.2857,0.6999,1,1.0,0.0,0.7143
republican leadership,2,True,5,3,8,True,True,1,1.0,0.0,2,1.5,0.5,0.25
republican led,2,True,9,0,9,True,False,1,1.0,0.0,0,0.0,0.0,1.0
republican national,2,True,39,20,59,True,True,4,1.2581,0.6205,2,1.0526,0.2233,0.322
republican nomination,2,True,26,10,36,True,True,2,1.2381,0.4259,2,1.1111,0.3143,0.4444
republican nominee,2,True,27,42,69,True,True,1,1.0,0.0,2,1.05,0.2179,0.2174
republican or,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
republican party,2,True,55,107,162,True,True,3,1.2222,0.4661,4,1.2738,0.5423,0.321
republican president,2,True,26,8,34,True,True,1,1.0,0.0,1,1.0,0.0,0.5294
republican presidential,2,True,134,52,186,True,True,3,1.1261,0.3792,2,1.0196,0.1386,0.4409
republican presidents,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
republican primaries,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
republican primary,2,True,11,10,21,True,True,1,1.0,0.0,2,1.1111,0.3143,0.0476
republican race,2,True,7,0,7,True,False,2,1.1667,0.3727,0,0.0,0.0,1.0
republican representative,2,True,22,1,23,True,True,8,2.2,2.2716,1,1.0,0.0,0.913
republican rival,2,True,12,0,12,True,False,1,1.0,0.0,0,0.0,0.0,1.0
republican said,2,True,8,2,10,True,True,1,1.0,0.0,1,1.0,0.0,0.6
republican senate,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
republican senator,2,True,31,5,36,True,True,6,1.4091,1.1143,3,1.6667,0.9428,0.7222
republican senators,2,True,7,3,10,True,True,2,1.1667,0.3727,1,1.0,0.0,0.4
republican state,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
republican strategist,2,True,13,3,16,True,True,2,1.3,0.4583,1,1.0,0.0,0.625
republican trump,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
republican voters,2,True,10,13,23,True,True,2,1.25,0.433,2,1.3,0.4583,0.1304
republican who,2,True,7,6,13,True,True,2,1.1667,0.3727,1,1.0,0.0,0.0769
republicans after,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
republicans and,2,True,19,11,30,True,True,1,1.0,0.0,1,1.0,0.0,0.2667
republicans are,2,True,11,50,61,True,True,1,1.0,0.0,11,1.5625,1.8017,0.6393
republicans believe,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
republicans don,2,True,0,8,8,False,True,0,0.0,0.0,2,1.1429,0.3499,1.0
republicans for,2,True,5,7,12,True,True,2,1.25,0.433,2,1.4,0.4899,0.1667
republicans from,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
republicans have,2,True,16,41,57,True,True,2,1.0667,0.2494,2,1.0789,0.2697,0.4386
republicans he,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
republicans in,2,True,20,12,32,True,True,2,1.0526,0.2233,1,1.0,0.0,0.25
republicans like,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
republicans on,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
republicans should,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
republicans that,2,True,4,7,11,True,True,1,1.0,0.0,2,1.1667,0.3727,0.2727
republicans to,2,True,8,10,18,True,True,1,1.0,0.0,1,1.0,0.0,0.1111
republicans were,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
republicans who,2,True,12,14,26,True,True,1,1.0,0.0,2,1.0769,0.2665,0.0769
republicans will,2,True,6,12,18,True,True,2,1.2,0.4,1,1.0,0.0,0.3333
republicans would,2,True,3,8,11,True,True,1,1.0,0.0,2,1.1429,0.3499,0.4545
reputation for,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
request for,2,True,22,3,25,True,True,1,1.0,0.0,2,1.5,0.5,0.76
request to,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
requests for,2,True,19,4,23,True,True,3,1.1875,0.5266,1,1.0,0.0,0.6522
required for,2,True,2,5,7,True,True,1,1.0,0.0,4,2.5,1.5,0.4286
required to,2,True,9,11,20,True,True,2,1.125,0.3307,1,1.0,0.0,0.1
requirements for,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
research and,2,True,0,9,9,False,True,0,0.0,0.0,4,1.5,1.118,1.0
research associates,2,True,0,6,6,False,True,0,0.0,0.0,6,6.0,0.0,1.0
residents of,2,True,3,11,14,True,True,1,1.0,0.0,3,1.375,0.696,0.5714
residents who,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
resigned from,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
resistance to,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
resources to,2,True,2,7,9,True,True,1,1.0,0.0,1,1.0,0.0,0.5556
respect for,2,True,5,13,18,True,True,2,1.25,0.433,2,1.0833,0.2764,0.4444
respect the,2,True,2,6,8,True,True,1,1.0,0.0,2,1.2,0.4,0.5
respect to,2,True,2,6,8,True,True,1,1.0,0.0,2,1.2,0.4,0.5
respond to,2,True,41,13,54,True,True,3,1.1081,0.3879,3,1.1818,0.575,0.5185
responded by,2,True,0,15,15,False,True,0,0.0,0.0,2,1.0714,0.2575,1.0
responded to,2,True,4,13,17,True,True,1,1.0,0.0,1,1.0,0.0,0.5294
responded with,2,True,2,7,9,True,True,1,1.0,0.0,1,1.0,0.0,0.5556
responding to,2,True,14,5,19,True,True,1,1.0,0.0,1,1.0,0.0,0.4737
response from,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
response to,2,True,30,36,66,True,True,2,1.0714,0.2575,2,1.0588,0.2353,0.0909
response was,2,True,3,5,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
responses to,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
responsibility for,2,True,4,10,14,True,True,1,1.0,0.0,2,1.1111,0.3143,0.4286
responsibility to,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
responsible for,2,True,12,30,42,True,True,2,1.2,0.4,5,1.3043,0.9058,0.4286
rest of,2,True,8,40,48,True,True,2,1.1429,0.3499,2,1.1111,0.3143,0.6667
restrictions on,2,True,10,2,12,True,True,2,1.1111,0.3143,1,1.0,0.0,0.6667
result in,2,True,8,7,15,True,True,1,1.0,0.0,1,1.0,0.0,0.0667
result of,2,True,2,14,16,True,True,1,1.0,0.0,2,1.1667,0.3727,0.75
resulted in,2,True,2,6,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
resulting in,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
results are,2,True,1,7,8,True,True,1,1.0,0.0,2,1.1667,0.3727,0.75
results in,2,True,4,3,7,True,True,2,1.3333,0.4714,1,1.0,0.0,0.1429
results of,2,True,6,9,15,True,True,2,1.2,0.4,4,1.5,1.118,0.2
retired army,2,True,8,0,8,True,False,2,1.1429,0.3499,0,0.0,0.0,1.0
retired general,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
retired lieutenant,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
retired marine,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
retired neurosurgeon,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
retirement advice,2,True,4,1,5,True,True,3,2.0,1.0,1,1.0,0.0,0.6
return for,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
return js,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
return to,2,True,6,11,17,True,True,1,1.0,0.0,2,1.1,0.3,0.2941
returned to,2,True,5,5,10,True,True,1,1.0,0.0,1,1.0,0.0,0.0
returning to,2,True,6,4,10,True,True,1,1.0,0.0,2,1.3333,0.4714,0.2
returns and,2,True,4,6,10,True,True,1,1.0,0.0,2,1.2,0.4,0.2
reuters editorial,2,True,20,0,20,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters in,2,True,11,0,11,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters ipsos,2,True,27,0,27,True,False,3,1.35,0.6538,0,0.0,0.0,1.0
reuters news,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters on,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters president,2,True,8,0,8,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters republican,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters review,2,True,4,1,5,True,True,2,1.3333,0.4714,1,1.0,0.0,0.6
reuters that,2,True,10,0,10,True,False,1,1.0,0.0,0,0.0,0.0,1.0
reuters the,2,True,23,2,25,True,True,1,1.0,0.0,1,1.0,0.0,0.84
revealed in,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
revealed that,2,True,3,13,16,True,True,1,1.0,0.0,4,1.3,0.9,0.625
reveals that,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
review of,2,True,7,4,11,True,True,1,1.0,0.0,1,1.0,0.0,0.2727
review the,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
reviewed by,2,True,5,4,9,True,True,2,1.25,0.433,1,1.0,0.0,0.1111
revive the,2,True,6,0,6,True,False,3,1.5,0.866,0,0.0,0.0,1.0
rex tillerson,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
rhetoric and,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
rhetoric has,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
rhetoric is,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
rhetoric of,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
rhetoric that,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
rhodes said,2,True,5,0,5,True,False,3,1.6667,0.9428,0,0.0,0.0,1.0
rich and,2,True,1,8,9,True,True,1,1.0,0.0,2,1.1429,0.3499,0.7778
richard nixon,2,True,0,13,13,False,True,0,0.0,0.0,6,1.8571,1.7261,1.0
rick perry,2,True,8,1,9,True,True,2,1.3333,0.4714,1,1.0,0.0,0.7778
rick santorum,2,True,2,11,13,True,True,1,1.0,0.0,10,5.5,4.5,0.6923
rick scott,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
rick snyder,2,True,0,8,8,False,True,0,0.0,0.0,3,1.6,0.8,1.0
rid of,2,True,7,15,22,True,True,2,1.1667,0.3727,3,1.3636,0.6428,0.3636
rigged against,2,True,3,4,7,True,True,2,1.5,0.5,2,1.3333,0.4714,0.1429
rigged by,2,True,2,3,5,True,True,2,2.0,0.0,1,1.0,0.0,0.2
rigged system,2,True,1,5,6,True,True,1,1.0,0.0,2,1.6667,0.4714,0.6667
right after,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
right and,2,True,2,7,9,True,True,1,1.0,0.0,1,1.0,0.0,0.5556
right in,2,True,2,10,12,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
right is,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
right now,2,True,9,42,51,True,True,1,1.0,0.0,2,1.1053,0.3069,0.6471
right of,2,True,2,10,12,True,True,1,1.0,0.0,2,1.4286,0.4949,0.6667
right on,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
right the,2,True,2,6,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
right there,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
right thing,2,True,5,7,12,True,True,2,1.25,0.433,1,1.0,0.0,0.1667
right to,2,True,23,59,82,True,True,3,1.2778,0.6503,5,1.2292,0.7141,0.439
right trump,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
right wing,2,True,4,91,95,True,True,1,1.0,0.0,14,1.4918,1.752,0.9158
right wingers,2,True,0,6,6,False,True,0,0.0,0.0,2,1.2,0.4,1.0
rights act,2,True,2,9,11,True,True,1,1.0,0.0,3,1.5,0.7638,0.6364
rights activists,2,True,4,2,6,True,True,2,1.3333,0.4714,1,1.0,0.0,0.3333
rights and,2,True,6,10,16,True,True,1,1.0,0.0,1,1.0,0.0,0.25
rights for,2,True,3,5,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
rights group,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
rights groups,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
rights in,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
rights of,2,True,8,8,16,True,True,2,1.1429,0.3499,1,1.0,0.0,0.0
rights the,2,True,6,2,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
rights to,2,True,5,7,12,True,True,3,1.6667,0.9428,1,1.0,0.0,0.1667
rights violations,2,True,2,5,7,True,True,1,1.0,0.0,2,1.25,0.433,0.4286
rio de,2,True,0,6,6,False,True,0,0.0,0.0,5,3.0,2.0,1.0
rise in,2,True,2,6,8,True,True,2,2.0,0.0,2,1.2,0.4,0.5
rise of,2,True,3,7,10,True,True,1,1.0,0.0,1,1.0,0.0,0.4
rise to,2,True,2,6,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
risk and,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
risk of,2,True,5,6,11,True,True,1,1.0,0.0,2,1.2,0.4,0.0909
rita katz,2,True,0,6,6,False,True,0,0.0,0.0,5,3.0,2.0,1.0
rival bernie,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
rival donald,2,True,8,0,8,True,False,1,1.0,0.0,0,0.0,0.0,1.0
rival for,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
rival hillary,2,True,19,2,21,True,True,1,1.0,0.0,1,1.0,0.0,0.8095
rival in,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
rival ted,2,True,7,2,9,True,True,1,1.0,0.0,1,1.0,0.0,0.5556
rivals in,2,True,3,2,5,True,True,1,1.0,0.0,2,2.0,0.0,0.2
river networks,2,True,1,5,6,True,True,1,1.0,0.0,5,5.0,0.0,0.6667
robby mook,2,True,3,6,9,True,True,1,1.0,0.0,4,2.0,1.4142,0.3333
rodham clinton,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
roger stone,2,True,0,5,5,False,True,0,0.0,0.0,2,1.6667,0.4714,1.0
rolandsmartin january,2,True,0,7,7,False,True,0,0.0,0.0,7,7.0,0.0,1.0
rolandsmartin rolandsmartin,2,True,0,7,7,False,True,0,0.0,0.0,7,7.0,0.0,1.0
role as,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
role in,2,True,27,21,48,True,True,1,1.0,0.0,2,1.1667,0.3727,0.125
role of,2,True,6,11,17,True,True,1,1.0,0.0,4,1.5714,1.0498,0.2941
role that,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
roll back,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
rolling stone,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
romney the,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
ronald reagan,2,True,6,19,25,True,True,1,1.0,0.0,4,1.3571,0.8113,0.52
room for,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
rose to,2,True,9,1,10,True,True,6,2.25,2.1651,1,1.0,0.0,0.8
round of,2,True,10,4,14,True,True,3,1.25,0.6614,1,1.0,0.0,0.4286
rubio and,2,True,5,4,9,True,True,2,1.25,0.433,1,1.0,0.0,0.1111
rubio has,2,True,5,2,7,True,True,4,2.5,1.5,2,2.0,0.0,0.4286
rubio is,2,True,0,5,5,False,True,0,0.0,0.0,2,1.25,0.433,1.0
rubio of,2,True,8,0,8,True,False,1,1.0,0.0,0,0.0,0.0,1.0
rubio said,2,True,9,4,13,True,True,3,2.25,0.8292,3,2.0,1.0,0.3846
rubio was,2,True,2,6,8,True,True,1,1.0,0.0,2,1.5,0.5,0.5
rudy giuliani,2,True,7,7,14,True,True,2,1.4,0.4899,2,1.4,0.4899,0.0
rule of,2,True,9,4,13,True,True,3,1.2857,0.6999,2,1.3333,0.4714,0.3846
rule out,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
rule that,2,True,3,3,6,True,True,1,1.0,0.0,2,1.5,0.5,0.0
rule will,2,True,4,1,5,True,True,2,2.0,0.0,1,1.0,0.0,0.6
ruled against,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
ruled in,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
ruled out,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
ruled that,2,True,7,3,10,True,True,2,1.1667,0.3727,1,1.0,0.0,0.4
rules and,2,True,3,8,11,True,True,1,1.0,0.0,3,1.3333,0.7454,0.4545
rules for,2,True,4,3,7,True,True,1,1.0,0.0,2,1.5,0.5,0.1429
rules in,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
rules to,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
ruling in,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
ruling that,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
run against,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
run by,2,True,8,9,17,True,True,1,1.0,0.0,1,1.0,0.0,0.0588
run for,2,True,7,16,23,True,True,1,1.0,0.0,3,1.1429,0.5151,0.3913
run in,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
run out,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
run the,2,True,5,10,15,True,True,2,1.25,0.433,1,1.0,0.0,0.3333
runner donald,2,True,15,11,26,True,True,1,1.0,0.0,1,1.0,0.0,0.1538
runner for,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
runner hillary,2,True,8,4,12,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
running as,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
running for,2,True,18,30,48,True,True,2,1.0588,0.2353,1,1.0,0.0,0.25
running mate,2,True,29,20,49,True,True,5,1.6111,1.0077,2,1.1765,0.3812,0.1837
running the,2,True,5,5,10,True,True,1,1.0,0.0,1,1.0,0.0,0.0
running through,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
runs the,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
rural america,2,True,1,7,8,True,True,1,1.0,0.0,7,7.0,0.0,0.75
rural americans,2,True,0,5,5,False,True,0,0.0,0.0,5,5.0,0.0,1.0
rural poor,2,True,0,5,5,False,True,0,0.0,0.0,5,5.0,0.0,1.0
rural poverty,2,True,0,5,5,False,True,0,0.0,0.0,5,5.0,0.0,1.0
rush to,2,True,3,6,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
rushed to,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
russia and,2,True,8,15,23,True,True,1,1.0,0.0,2,1.0714,0.2575,0.3043
russia for,2,True,1,6,7,True,True,1,1.0,0.0,3,1.5,0.866,0.7143
russia has,2,True,7,1,8,True,True,2,1.1667,0.3727,1,1.0,0.0,0.75
russia in,2,True,3,2,5,True,True,2,1.5,0.5,1,1.0,0.0,0.2
russia is,2,True,5,7,12,True,True,1,1.0,0.0,2,1.1667,0.3727,0.1667
russia of,2,True,2,4,6,True,True,1,1.0,0.0,3,2.0,1.0,0.3333
russia over,2,True,4,1,5,True,True,2,1.3333,0.4714,1,1.0,0.0,0.6
russia to,2,True,4,7,11,True,True,2,1.3333,0.4714,2,1.1667,0.3727,0.2727
russian aggression,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
russian foreign,2,True,3,5,8,True,True,1,1.0,0.0,2,1.25,0.433,0.25
russian government,2,True,4,7,11,True,True,1,1.0,0.0,4,2.3333,1.2472,0.2727
russian hackers,2,True,4,2,6,True,True,2,1.3333,0.4714,1,1.0,0.0,0.3333
russian leader,2,True,3,3,6,True,True,2,1.5,0.5,3,3.0,0.0,0.0
russian officials,2,True,7,0,7,True,False,2,1.1667,0.3727,0,0.0,0.0,1.0
russian president,2,True,19,9,28,True,True,2,1.0556,0.2291,3,1.2857,0.6999,0.3571
russian state,2,True,5,2,7,True,True,2,1.6667,0.4714,2,2.0,0.0,0.4286
rust belt,2,True,6,6,12,True,True,4,2.0,1.4142,2,1.2,0.4,0.0
ryan and,2,True,10,9,19,True,True,3,1.25,0.6614,3,1.5,0.7638,0.0526
ryan has,2,True,9,2,11,True,True,4,1.5,1.118,1,1.0,0.0,0.6364
ryan is,2,True,3,5,8,True,True,3,3.0,0.0,3,2.5,0.5,0.25
ryan said,2,True,17,1,18,True,True,2,1.4167,0.493,1,1.0,0.0,0.8889
ryan the,2,True,12,1,13,True,True,1,1.0,0.0,1,1.0,0.0,0.8462
ryan who,2,True,6,4,10,True,True,2,1.2,0.4,1,1.0,0.0,0.2
sachs group,2,True,7,0,7,True,False,1,1.0,0.0,0,0.0,0.0,1.0
sad that,2,True,0,6,6,False,True,0,0.0,0.0,2,1.2,0.4,1.0
safe and,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
safe spaces,2,True,0,5,5,False,True,0,0.0,0.0,2,1.25,0.433,1.0
safe to,2,True,1,9,10,True,True,1,1.0,0.0,3,1.2857,0.6999,0.8
safety and,2,True,5,7,12,True,True,1,1.0,0.0,1,1.0,0.0,0.1667
safety of,2,True,1,8,9,True,True,1,1.0,0.0,1,1.0,0.0,0.7778
said about,2,True,3,5,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
said according,2,True,6,5,11,True,True,1,1.0,0.0,2,1.25,0.433,0.0909
said adding,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
said after,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
said an,2,True,7,1,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
said and,2,True,12,15,27,True,True,2,1.0909,0.2875,2,1.0714,0.2575,0.1111
said any,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
